frame,track_id,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
34,3,320.9805908203125,191.85752868652344,0.9446386098861694,329.08734130859375,185.3794403076172,0.8515366911888123,314.29827880859375,185.59178161621094,0.8383225798606873,343.5042724609375,194.43655395507812,0.6884113550186157,306.6669921875,194.97311401367188,0.6024492383003235,364.92413330078125,245.6337432861328,0.9914275407791138,290.36578369140625,247.71258544921875,0.9910564422607422,391.0245056152344,310.7251281738281,0.9744715690612793,262.96429443359375,314.0437316894531,0.9721660614013672,407.7536315917969,370.7903747558594,0.9536884427070618,244.04690551757812,377.8823547363281,0.9503494501113892,353.7054443359375,357.61590576171875,0.9953605532646179,305.3011779785156,358.23260498046875,0.9952180981636047,354.2237548828125,425.3664245605469,0.9834526181221008,291.4898986816406,425.8314514160156,0.9835508465766907,358.6565856933594,497.84326171875,0.9283315539360046,291.1114807128906,500.2563781738281,0.9297387599945068
35,1,614.1868896484375,138.0333709716797,0.9303749203681946,623.1177368164062,129.40390014648438,0.9559288024902344,611.081298828125,128.03884887695312,0.5062082409858704,648.8052978515625,131.372802734375,0.9622207880020142,624.6430053710938,126.91612243652344,0.1881817877292633,664.1795043945312,179.20803833007812,0.9981151819229126,644.5126342773438,177.73573303222656,0.9252640008926392,679.6404418945312,245.62066650390625,0.9959895014762878,657.0108032226562,249.1942596435547,0.5940377712249756,620.4270629882812,261.08245849609375,0.9863319396972656,609.02978515625,274.7241516113281,0.6290755271911621,668.1503295898438,329.41436767578125,0.9935418367385864,655.55078125,327.1255187988281,0.9600458741188049,659.6878051757812,464.67242431640625,0.9448714256286621,654.32470703125,466.4075012207031,0.7412718534469604,670.6262817382812,564.85595703125,0.5840590596199036,667.311767578125,566.0,0.3112722635269165
35,2,143.2080078125,194.84617614746094,0.9733768105506897,151.77064514160156,187.3997039794922,0.9139348864555359,134.49400329589844,187.82611083984375,0.9362102746963501,164.199951171875,197.04495239257812,0.6846251487731934,122.70021057128906,197.834228515625,0.783626139163971,183.80641174316406,252.85264587402344,0.985914945602417,105.04882049560547,254.25791931152344,0.9941262006759644,211.82516479492188,318.1619567871094,0.9433224201202393,76.25627899169922,319.9346618652344,0.9776865243911743,221.7409210205078,378.47869873046875,0.9201273918151855,51.82577133178711,380.6679992675781,0.9598822593688965,172.85427856445312,375.3592834472656,0.9856211543083191,121.5052719116211,375.5220031738281,0.9901156425476074,173.16232299804688,456.30499267578125,0.9448912143707275,111.60865783691406,457.4947814941406,0.9631255865097046,175.51438903808594,515.0404052734375,0.7950769662857056,111.14390563964844,519.6856689453125,0.839653491973877
35,3,321.0381164550781,192.34600830078125,0.9432089328765869,329.0964660644531,185.85012817382812,0.8472336530685425,314.4804992675781,186.03585815429688,0.8360851407051086,343.34820556640625,194.67189025878906,0.6814255118370056,306.93035888671875,195.09869384765625,0.6012194156646729,364.61712646484375,245.48440551757812,0.990934431552887,290.4880676269531,247.56814575195312,0.9908074736595154,390.5347595214844,310.3753356933594,0.973332405090332,262.9942932128906,313.8068542480469,0.9718877673149109,407.3505554199219,370.37933349609375,0.9521471858024597,243.85304260253906,377.6720886230469,0.9499459862709045,353.82745361328125,357.6556701660156,0.9949518442153931,305.6625061035156,358.320068359375,0.9948685169219971,354.2146301269531,425.5340270996094,0.9816178679466248,291.53338623046875,426.13232421875,0.9819359183311462,359.0047302246094,497.6094665527344,0.9203800559043884,291.2425537109375,500.2439270019531,0.9224276542663574
36,1,612.0747680664062,136.6085968017578,0.9246129393577576,620.86962890625,128.0708465576172,0.952290952205658,609.5089721679688,126.58387756347656,0.4846239387989044,647.115234375,130.75244140625,0.9613856673240662,624.8422241210938,125.74532318115234,0.18860511481761932,661.8634033203125,178.8609619140625,0.9979814291000366,646.1802368164062,177.27391052246094,0.9251267313957214,676.364501953125,244.6654052734375,0.9956514239311218,659.958984375,249.57736206054688,0.5942578315734863,619.0758056640625,262.4783630371094,0.9851245880126953,610.446044921875,275.6478576660156,0.6254351735115051,667.1655883789062,327.95196533203125,0.9931150078773499,657.1671142578125,325.6366882324219,0.9589030146598816,658.8718872070312,463.8153381347656,0.9417159557342529,655.13525390625,465.28759765625,0.7372541427612305,668.9159545898438,564.1832275390625,0.5707597732543945,667.4813232421875,565.5591430664062,0.30548179149627686
36,2,143.2060089111328,194.837646484375,0.9733739495277405,151.76675415039062,187.38720703125,0.9138496518135071,134.4916534423828,187.8189239501953,0.9362467527389526,164.19432067871094,197.0304412841797,0.6843291521072388,122.70113372802734,197.83106994628906,0.7838346362113953,183.79664611816406,252.8463897705078,0.9859040379524231,105.04712677001953,254.2691650390625,0.9941368103027344,211.82484436035156,318.16558837890625,0.9432628154754639,76.2471694946289,319.9748840332031,0.9777390360832214,221.78663635253906,378.4700622558594,0.9200696349143982,51.82400894165039,380.6896057128906,0.9599536657333374,172.83897399902344,375.3661804199219,0.9856367111206055,121.49415588378906,375.54095458984375,0.9901391267776489,173.1677703857422,456.2742919921875,0.9449794292449951,111.60781860351562,457.4925231933594,0.9632346034049988,175.52786254882812,515.0099487304688,0.7954387068748474,111.13330841064453,519.6985473632812,0.8400700688362122
36,3,321.0195007324219,192.43405151367188,0.942553699016571,329.0499267578125,185.91465759277344,0.8460263013839722,314.4756774902344,186.12838745117188,0.8336064219474792,343.3026428222656,194.67063903808594,0.681106448173523,306.96240234375,195.15782165527344,0.597564160823822,364.5768737792969,245.4226837158203,0.9909756779670715,290.5758361816406,247.5129852294922,0.9907247424125671,390.6030578613281,310.41253662109375,0.9736518859863281,263.02923583984375,313.72802734375,0.9717296957969666,407.4941101074219,370.3755798339844,0.9526536464691162,243.86817932128906,377.53564453125,0.949830949306488,353.8092956542969,357.3951721191406,0.9950175881385803,305.72540283203125,358.0864562988281,0.9949009418487549,354.1830749511719,425.18194580078125,0.9819066524505615,291.5880432128906,425.9381103515625,0.9821036458015442,359.15081787109375,497.1834716796875,0.9215375781059265,291.2763977050781,500.0206604003906,0.9232428669929504
37,1,612.4841918945312,130.4195098876953,0.9225389361381531,621.778564453125,122.52019500732422,0.9489063024520874,610.1829833984375,120.44393157958984,0.4894951581954956,647.6998291015625,128.62828063964844,0.9584196209907532,625.2684326171875,122.03622436523438,0.20017629861831665,660.4909057617188,179.25453186035156,0.997717022895813,645.8856811523438,177.17051696777344,0.9270134568214417,673.223876953125,243.84716796875,0.9949756860733032,660.2612915039062,249.35279846191406,0.6044290065765381,617.7794189453125,262.3987121582031,0.9831655025482178,609.6339721679688,274.33209228515625,0.6297856569290161,667.4172973632812,327.9808654785156,0.9919345378875732,657.96435546875,325.7216491699219,0.9553424715995789,659.5511474609375,464.6839904785156,0.9297340512275696,655.514892578125,466.1420593261719,0.7112098932266235,669.181884765625,564.64208984375,0.5184339284896851,668.8793334960938,566.0,0.2713940739631653
37,2,143.2012481689453,194.87399291992188,0.9734579920768738,151.76815795898438,187.4219512939453,0.9143704175949097,134.48484802246094,187.839111328125,0.9362033605575562,164.20703125,197.06105041503906,0.6859317421913147,122.69577026367188,197.83023071289062,0.7832225561141968,183.771728515625,252.90200805664062,0.9860357046127319,105.08882141113281,254.2345428466797,0.9941248297691345,211.76866149902344,318.28802490234375,0.9438023567199707,76.2971420288086,319.9113464355469,0.9776259064674377,221.72012329101562,378.4411926269531,0.9206554293632507,51.81440734863281,380.5345153808594,0.9598231911659241,172.80699157714844,375.3213195800781,0.9857428073883057,121.50047302246094,375.4500732421875,0.9901561737060547,173.1316680908203,456.16607666015625,0.9454638361930847,111.56739044189453,457.297119140625,0.9633610844612122,175.537841796875,514.9940185546875,0.7969340085983276,111.07000732421875,519.5595703125,0.8408175706863403
37,3,321.0618591308594,192.583740234375,0.9417964220046997,329.1181640625,186.0369415283203,0.843942403793335,314.51849365234375,186.23117065429688,0.8319949507713318,343.4033508300781,194.73947143554688,0.677672803401947,306.9653625488281,195.17025756835938,0.5953211784362793,364.6417541503906,245.47842407226562,0.9907423853874207,290.52435302734375,247.53311157226562,0.9905645847320557,390.58721923828125,310.3594665527344,0.9731984734535217,263.04266357421875,313.6558532714844,0.9715222716331482,407.57537841796875,370.40753173828125,0.9521231055259705,243.72378540039062,377.5824890136719,0.9496179819107056,353.9256896972656,357.826416015625,0.9948326349258423,305.7388000488281,358.501220703125,0.9947329759597778,354.2802734375,425.26007080078125,0.9810794591903687,291.4051513671875,425.9643859863281,0.9813449382781982,359.2453918457031,497.23687744140625,0.9180406928062439,291.1242980957031,500.03875732421875,0.9199529886245728
38,1,612.9207763671875,127.29415893554688,0.9182747602462769,622.3384399414062,119.67961120605469,0.9473934173583984,611.5701293945312,117.28820037841797,0.46374955773353577,649.08447265625,126.51673126220703,0.9589712619781494,628.0816650390625,119.0953369140625,0.18392254412174225,661.2474975585938,178.0748748779297,0.9976898431777954,647.3982543945312,175.17361450195312,0.9219712615013123,670.8998413085938,244.87367248535156,0.9950202703475952,658.0325927734375,249.01956176757812,0.5840038061141968,615.247802734375,264.3497314453125,0.9829807281494141,604.8484497070312,273.4497985839844,0.6107435822486877,667.112060546875,327.9880065917969,0.9914986491203308,658.29345703125,325.3471984863281,0.9515404105186462,658.952880859375,465.9992370605469,0.9246008992195129,656.0675659179688,466.7884826660156,0.687775194644928,668.6265869140625,566.0,0.4933803081512451,670.0819702148438,566.0,0.2479078322649002
38,2,143.1778564453125,194.827392578125,0.9734644293785095,151.73838806152344,187.3795928955078,0.9143576622009277,134.4676971435547,187.7987518310547,0.9361512660980225,164.18983459472656,197.02365112304688,0.6863616704940796,122.71477508544922,197.8036346435547,0.7832863330841064,183.82223510742188,252.85934448242188,0.9861219525337219,105.12677001953125,254.207275390625,0.9941672086715698,211.8159637451172,318.20977783203125,0.944082498550415,76.30123901367188,319.87432861328125,0.977779746055603,221.7279510498047,378.35308837890625,0.9209827184677124,51.78610610961914,380.48614501953125,0.9600491523742676,172.88685607910156,375.2066955566406,0.9859783053398132,121.57379913330078,375.32891845703125,0.9903268218040466,173.22210693359375,455.982666015625,0.9465954899787903,111.59770202636719,457.0829162597656,0.9641739130020142,175.5625457763672,514.8523559570312,0.8008986115455627,111.04063415527344,519.3950805664062,0.8442214131355286
38,3,320.9164733886719,192.31716918945312,0.9408422708511353,329.01043701171875,185.8079833984375,0.8427874445915222,314.40380859375,185.9522705078125,0.8279784321784973,343.39605712890625,194.6560821533203,0.6789396405220032,306.9321594238281,194.98638916015625,0.5886834263801575,364.7697448730469,245.5157928466797,0.9908044338226318,290.46929931640625,247.51348876953125,0.9903919696807861,390.7774658203125,310.5120544433594,0.9736400246620178,263.0801696777344,313.79840087890625,0.9710709452629089,407.7623596191406,370.65264892578125,0.9527260661125183,243.73904418945312,377.6611633300781,0.9490456581115723,354.01678466796875,358.1747131347656,0.9948861002922058,305.70709228515625,358.78668212890625,0.9947218894958496,354.32550048828125,425.6082763671875,0.9812408089637756,291.2971496582031,426.1312255859375,0.9812807440757751,359.06024169921875,497.7210388183594,0.9184057712554932,291.0275573730469,500.2622375488281,0.9197431206703186
39,1,614.8095092773438,125.53064727783203,0.9149573445320129,624.0538330078125,117.74725341796875,0.9476093053817749,614.2282104492188,115.54988861083984,0.433389812707901,651.4131469726562,124.27240753173828,0.961999773979187,632.55517578125,117.16421508789062,0.1679733693599701,663.0491943359375,176.75634765625,0.9979165196418762,650.5538330078125,174.05857849121094,0.9183169007301331,669.387451171875,247.69076538085938,0.9956220984458923,658.0659790039062,251.60142517089844,0.5601895451545715,610.221435546875,266.390625,0.9842299818992615,601.489990234375,272.55816650390625,0.589417040348053,665.1004028320312,329.42657470703125,0.9919519424438477,657.2057495117188,326.6744689941406,0.950285792350769,657.0774536132812,468.8478088378906,0.9255731105804443,655.0433959960938,469.472900390625,0.67286616563797,668.6155395507812,566.0,0.485590398311615,669.723876953125,566.0,0.23242469131946564
39,2,143.18194580078125,194.82923889160156,0.9735074043273926,151.746337890625,187.38380432128906,0.9145711064338684,134.47628784179688,187.7971954345703,0.936211347579956,164.20896911621094,197.02935791015625,0.6869315505027771,122.73711395263672,197.7987060546875,0.7832365036010742,183.8509063720703,252.8638153076172,0.9861397743225098,105.15972900390625,254.20135498046875,0.9941656589508057,211.83265686035156,318.2217102050781,0.9441304206848145,76.32527160644531,319.8610534667969,0.9777548909187317,221.68296813964844,378.39447021484375,0.921029806137085,51.78437042236328,380.46868896484375,0.9600143432617188,172.912109375,375.1833801269531,0.9859763383865356,121.59658813476562,375.2944030761719,0.9903184175491333,173.2696990966797,455.99237060546875,0.946584165096283,111.59917449951172,457.06915283203125,0.9641411304473877,175.58807373046875,514.8804931640625,0.8008274435997009,110.99909973144531,519.3956298828125,0.8441086411476135
39,3,320.776611328125,192.22264099121094,0.9416314959526062,328.91668701171875,185.74798583984375,0.8463965058326721,314.2727966308594,185.83151245117188,0.8283462524414062,343.3944396972656,194.65768432617188,0.6854085326194763,306.8368835449219,194.8725128173828,0.5862951278686523,364.8594970703125,245.5400390625,0.991080105304718,290.450439453125,247.464111328125,0.9903402924537659,391.0092468261719,310.6311340332031,0.974341869354248,263.08404541015625,313.9185485839844,0.9705224633216858,407.89581298828125,370.7967224121094,0.9535782933235168,243.8196563720703,377.6932373046875,0.9482571482658386,354.0827941894531,358.17828369140625,0.9949947595596313,305.7288513183594,358.7045593261719,0.9947404265403748,354.2826843261719,425.8912353515625,0.9816863536834717,291.3204040527344,426.1551208496094,0.9814069271087646,358.7372131347656,498.3389587402344,0.9200296998023987,291.0201110839844,500.4456787109375,0.9205405712127686
40,1,616.2221069335938,122.74497985839844,0.9127359986305237,625.5036010742188,114.99280548095703,0.9482446908950806,616.7384033203125,112.97683715820312,0.4118494391441345,654.0166015625,122.20549011230469,0.9638240337371826,636.8720703125,115.42725372314453,0.15180671215057373,664.98193359375,176.42799377441406,0.9980573058128357,652.4580688476562,174.14524841308594,0.9119189381599426,668.3306274414062,248.58900451660156,0.9959469437599182,657.0065307617188,252.91183471679688,0.5274819135665894,609.2954711914062,267.5380859375,0.9849472045898438,601.1713256835938,271.8581237792969,0.5620294213294983,662.3261108398438,330.7696228027344,0.9925557971000671,654.5477294921875,328.182373046875,0.9501594305038452,656.9461059570312,468.88482666015625,0.9338937401771545,655.1685791015625,469.5565490722656,0.6837791204452515,671.8562622070312,566.0,0.5214664340019226,672.130615234375,566.0,0.24949786067008972
40,2,143.1871795654297,194.8196563720703,0.9734693169593811,151.74790954589844,187.36923217773438,0.9145087599754333,134.47509765625,187.78582763671875,0.9360297918319702,164.2108917236328,197.00601196289062,0.6870176792144775,122.72740173339844,197.78700256347656,0.7827335000038147,183.86593627929688,252.8490753173828,0.9861748218536377,105.15184020996094,254.18910217285156,0.9941569566726685,211.82525634765625,318.2090148925781,0.944324791431427,76.2939224243164,319.8634338378906,0.9777170419692993,221.6341552734375,378.3206481933594,0.9212656021118164,51.773563385009766,380.4873352050781,0.9599838852882385,172.92825317382812,375.1871643066406,0.9860267639160156,121.61094665527344,375.2959899902344,0.9903338551521301,173.22518920898438,455.92950439453125,0.9468376040458679,111.64324188232422,456.98919677734375,0.9642429351806641,175.52210998535156,514.868896484375,0.8016653060913086,111.0808334350586,519.3433227539062,0.8446267247200012
40,3,320.88348388671875,192.33436584472656,0.9419296383857727,329.01068115234375,185.838623046875,0.8460713624954224,314.399169921875,185.90126037597656,0.8307198286056519,343.3974304199219,194.67100524902344,0.6831026077270508,306.9805908203125,194.83444213867188,0.5912922024726868,364.8627014160156,245.67401123046875,0.9908844828605652,290.4197082519531,247.54501342773438,0.9903974533081055,390.92181396484375,310.74713134765625,0.9735551476478577,262.95831298828125,313.97198486328125,0.970695972442627,407.8765563964844,371.0555725097656,0.9523966908454895,243.6266632080078,377.7353820800781,0.9483513832092285,353.9349670410156,358.8520202636719,0.9947815537452698,305.6311340332031,359.337890625,0.9945921301841736,354.1860656738281,426.6031188964844,0.9807300567626953,291.5513000488281,426.6661376953125,0.9806970357894897,358.3792724609375,498.87335205078125,0.9160871505737305,291.2579650878906,500.7147521972656,0.9172967076301575
41,1,617.7774047851562,119.53543090820312,0.915930986404419,627.3028564453125,111.29485321044922,0.9545712471008301,618.6546630859375,109.59730529785156,0.40646833181381226,657.8115844726562,118.86673736572266,0.9691147804260254,640.871826171875,112.53192901611328,0.14524132013320923,667.0681762695312,175.60609436035156,0.9981684684753418,657.9651489257812,172.8319091796875,0.9047771692276001,664.3070068359375,250.91517639160156,0.9959294199943542,658.5613403320312,253.9223175048828,0.47146075963974,601.9426879882812,268.08648681640625,0.9841157793998718,597.47509765625,271.5040588378906,0.5103439092636108,662.993896484375,329.5323486328125,0.9920182824134827,657.666015625,326.7007141113281,0.942840576171875,655.95556640625,468.25531005859375,0.9333657622337341,657.69970703125,468.91790771484375,0.6652959585189819,673.590576171875,566.0,0.5253322720527649,676.2599487304688,566.0,0.2438361644744873
41,2,143.19798278808594,194.85140991210938,0.973501980304718,151.76239013671875,187.398193359375,0.9146213531494141,134.4820098876953,187.81390380859375,0.9361729025840759,164.2259521484375,197.0157928466797,0.686972975730896,122.71730041503906,197.7957000732422,0.7829186916351318,183.8589630126953,252.84495544433594,0.9861337542533875,105.12610626220703,254.1698760986328,0.9941441416740417,211.7893524169922,318.2524108886719,0.9441525936126709,76.29877471923828,319.8307800292969,0.9776700139045715,221.5435028076172,378.4385986328125,0.9210724830627441,51.80620574951172,380.461669921875,0.959911584854126,172.8625946044922,375.1827392578125,0.9859216809272766,121.52629089355469,375.2864685058594,0.9902641773223877,173.2315216064453,455.9813537597656,0.9463359117507935,111.61332702636719,457.0392150878906,0.9639090895652771,175.51866149902344,514.8966064453125,0.7999539375305176,111.0197525024414,519.372802734375,0.8432256579399109
41,3,320.87115478515625,192.65682983398438,0.9419583082199097,328.9871520996094,186.1278076171875,0.8471750020980835,314.36553955078125,186.18048095703125,0.8287415504455566,343.40899658203125,194.73651123046875,0.6871589422225952,306.93524169921875,194.91004943847656,0.5874074697494507,364.8347473144531,245.58248901367188,0.9912582039833069,290.5595703125,247.4375,0.9904634356498718,390.6632995605469,310.75,0.9747148156166077,263.1900329589844,313.9744873046875,0.9706939458847046,407.6934814453125,371.0372619628906,0.9539265632629395,243.68096923828125,377.7628479003906,0.948361873626709,353.95166015625,358.8538513183594,0.995136559009552,305.7477111816406,359.2921142578125,0.9948707818984985,354.0969543457031,426.7873840332031,0.982234537601471,291.5714416503906,426.67486572265625,0.9819075465202332,358.1417236328125,499.037841796875,0.9223650097846985,291.05804443359375,500.575927734375,0.9227461814880371
42,1,620.28271484375,114.88888549804688,0.9075706005096436,629.4857177734375,106.48736572265625,0.9484803676605225,622.2813110351562,105.11661529541016,0.3708514869213104,660.7819213867188,115.23210906982422,0.9674937129020691,647.8983764648438,109.8648452758789,0.13564464449882507,669.2628784179688,176.41514587402344,0.9979002475738525,663.6657104492188,172.24398803710938,0.8986479640007019,655.3202514648438,253.7060089111328,0.9957915544509888,652.8466796875,253.84674072265625,0.48149120807647705,594.6466674804688,264.89752197265625,0.9847638010978699,595.3084716796875,264.3829040527344,0.5351094603538513,660.8751831054688,332.205810546875,0.9898721575737,656.9561767578125,328.5766906738281,0.9305995106697083,654.6637573242188,471.8350830078125,0.9303603172302246,659.3754272460938,469.8008117675781,0.6599067449569702,676.3096923828125,566.0,0.5113961100578308,675.86083984375,562.985595703125,0.23773179948329926
42,2,143.17221069335938,194.8526611328125,0.9735118746757507,151.74375915527344,187.40145874023438,0.9146901965141296,134.46067810058594,187.81492614746094,0.9361683130264282,164.22268676757812,197.0241241455078,0.6872619986534119,122.7123794555664,197.80230712890625,0.7828012108802795,183.87049865722656,252.85482788085938,0.986137330532074,105.11817932128906,254.2152862548828,0.9941440224647522,211.78819274902344,318.2255554199219,0.9441593885421753,76.26889038085938,319.89471435546875,0.9776630401611328,221.55459594726562,378.42315673828125,0.9210647344589233,51.79113006591797,380.46881103515625,0.9598944783210754,172.89479064941406,375.2629699707031,0.9859163165092468,121.5474624633789,375.3811950683594,0.9902591705322266,173.2593536376953,456.1120910644531,0.9462717175483704,111.63922119140625,457.193603515625,0.9638612866401672,175.4878692626953,514.9818725585938,0.7996429800987244,111.02571105957031,519.4893798828125,0.842957079410553
42,3,320.8389892578125,192.56149291992188,0.9414110779762268,328.96051025390625,186.0188446044922,0.8446755409240723,314.3365173339844,186.09669494628906,0.8287888765335083,343.3796081542969,194.63504028320312,0.682886004447937,306.92315673828125,194.85240173339844,0.5896961092948914,364.73529052734375,245.53077697753906,0.9910253286361694,290.4501953125,247.45083618164062,0.9905027151107788,390.3934631347656,310.6025085449219,0.9740327596664429,263.1431579589844,313.94537353515625,0.9710681438446045,407.634765625,371.0281677246094,0.9530007243156433,243.74710083007812,377.79339599609375,0.9488195776939392,353.7429504394531,359.0451965332031,0.9950217008590698,305.5295715332031,359.53741455078125,0.9948293566703796,354.0663146972656,427.0810241699219,0.9817231297492981,291.5667724609375,427.0565185546875,0.9816661477088928,358.11431884765625,499.03546142578125,0.9203037023544312,291.1302185058594,500.757568359375,0.9214062690734863
43,1,621.7872314453125,113.89107513427734,0.9114571809768677,631.0303344726562,104.88200378417969,0.9530057311058044,623.1776733398438,103.667236328125,0.37919437885284424,662.5260009765625,112.14766693115234,0.9693182110786438,648.5978393554688,107.30318450927734,0.13222871720790863,670.2192993164062,174.6448211669922,0.9978570342063904,665.3773803710938,168.8420867919922,0.8886780738830566,651.4517211914062,254.36795043945312,0.9956755042076111,651.1734619140625,249.3650665283203,0.4461437463760376,588.121337890625,261.3434143066406,0.9842253923416138,591.9420776367188,256.1726379394531,0.5078321695327759,661.1912231445312,333.4070129394531,0.9886653423309326,657.68115234375,329.0829772949219,0.91996830701828,654.424072265625,472.7583312988281,0.9234173893928528,660.9552001953125,470.1632385253906,0.6269946694374084,674.4764404296875,566.0,0.48912012577056885,673.732421875,562.8578491210938,0.2171744704246521
43,2,143.13323974609375,194.86993408203125,0.9735236763954163,151.7085723876953,187.41744995117188,0.9148843288421631,134.4341278076172,187.83212280273438,0.9360352158546448,164.21310424804688,197.0161590576172,0.6883562207221985,122.71893310546875,197.79937744140625,0.7822492718696594,183.91603088378906,252.82408142089844,0.9862409830093384,105.12496185302734,254.19509887695312,0.9941534399986267,211.91238403320312,318.1772766113281,0.9445701241493225,76.2599868774414,319.8556213378906,0.9776681661605835,221.60289001464844,378.4269104003906,0.9215274453163147,51.78316879272461,380.49066162109375,0.9599140286445618,172.8750762939453,375.1902770996094,0.9860883355140686,121.51255798339844,375.30218505859375,0.9903512597084045,173.22091674804688,456.0175476074219,0.9470317959785461,111.58334350585938,457.1095275878906,0.9642948508262634,175.4329071044922,514.8775634765625,0.8021677732467651,110.97038269042969,519.416259765625,0.8448360562324524
43,3,320.90765380859375,192.72732543945312,0.9408969283103943,329.0304870605469,186.14344787597656,0.8432213664054871,314.3232727050781,186.2481689453125,0.8274896740913391,343.5015563964844,194.72007751464844,0.6806637048721313,306.79656982421875,195.01727294921875,0.5880944728851318,364.8896179199219,245.63604736328125,0.9909500479698181,290.41326904296875,247.60609436035156,0.9904475212097168,390.3697509765625,310.7413635253906,0.9739510416984558,263.22357177734375,314.14910888671875,0.971067488193512,407.6008605957031,371.1069030761719,0.9529166221618652,243.6543731689453,377.9520568847656,0.9488517045974731,353.91119384765625,359.3876037597656,0.9950078725814819,305.5387268066406,359.8748779296875,0.994821310043335,354.1620788574219,427.5787048339844,0.9816231727600098,291.44183349609375,427.469482421875,0.981582522392273,358.05865478515625,499.5466613769531,0.919732928276062,290.84600830078125,501.1122741699219,0.9208831191062927
44,1,625.3567504882812,109.98529052734375,0.9048222303390503,634.8043823242188,101.5379638671875,0.9498633742332458,627.8778686523438,99.69168853759766,0.355477511882782,665.9429931640625,110.78035736083984,0.9695788621902466,654.6143798828125,104.38519287109375,0.12680844962596893,669.6901245117188,174.99581909179688,0.9978654980659485,669.9208374023438,166.86782836914062,0.88663649559021,643.3313598632812,252.18104553222656,0.9957755208015442,649.0975341796875,243.15679931640625,0.43883636593818665,582.784423828125,257.3091125488281,0.9842218160629272,588.0335693359375,248.31980895996094,0.4989504814147949,660.3668823242188,333.1153869628906,0.9897339940071106,659.7601318359375,328.1202392578125,0.9258444309234619,654.5482788085938,472.11419677734375,0.933174729347229,661.6563110351562,469.279541015625,0.6559371948242188,675.1676635742188,566.0,0.5301948189735413,671.7694091796875,561.74169921875,0.24376492202281952
44,2,143.09918212890625,194.87442016601562,0.9735952615737915,151.6802215576172,187.41378784179688,0.9151725769042969,134.39195251464844,187.8321075439453,0.9361736178398132,164.1974639892578,196.994873046875,0.6888774633407593,122.6667709350586,197.78985595703125,0.7822913527488708,183.890869140625,252.7995147705078,0.9862592220306396,105.10519409179688,254.20079040527344,0.9941478967666626,211.90846252441406,318.170166015625,0.9446070194244385,76.2463150024414,319.87298583984375,0.9776198863983154,221.53707885742188,378.4647521972656,0.9215753078460693,51.729698181152344,380.4576721191406,0.9598557949066162,172.83782958984375,375.1636962890625,0.9860607385635376,121.48603820800781,375.2902526855469,0.9903214573860168,173.179931640625,455.994384765625,0.9469085335731506,111.59326934814453,457.1373291015625,0.9641717076301575,175.34413146972656,514.8560791015625,0.8017054200172424,110.9603042602539,519.459228515625,0.8443481922149658
44,3,320.86767578125,192.88523864746094,0.9411060214042664,329.0250244140625,186.38168334960938,0.8450025320053101,314.3774108886719,186.36802673339844,0.8262810707092285,343.46881103515625,194.90255737304688,0.6853389739990234,306.87152099609375,194.93399047851562,0.5848807096481323,364.7430725097656,245.50759887695312,0.9912539124488831,290.4795837402344,247.39923095703125,0.9904627203941345,390.2945556640625,310.5502014160156,0.9748669266700745,263.39630126953125,314.0939025878906,0.9708654880523682,407.4815673828125,371.0447692871094,0.9540789127349854,243.65383911132812,377.9805908203125,0.9485273361206055,354.0006408691406,359.0782165527344,0.9952451586723328,305.75531005859375,359.51251220703125,0.9949846267700195,354.1556396484375,427.601318359375,0.9826310276985168,291.4436950683594,427.38482666015625,0.9823107719421387,357.9016418457031,499.67791748046875,0.9238663911819458,290.8889465332031,501.1484069824219,0.9242475032806396
45,1,628.3145141601562,108.70272064208984,0.9066401124000549,638.0031127929688,100.06892395019531,0.948543131351471,631.1242065429688,98.35546112060547,0.36603182554244995,669.7252807617188,109.68067169189453,0.9682846069335938,658.3543090820312,103.6319808959961,0.1332784742116928,670.9273071289062,175.23837280273438,0.9977758526802063,672.7848510742188,167.0240936279297,0.8959150910377502,637.180908203125,252.19126892089844,0.9954982995986938,647.06396484375,243.44851684570312,0.4637519121170044,578.5308837890625,251.5916748046875,0.9834402799606323,584.216796875,244.81642150878906,0.5167578458786011,660.0790405273438,334.52020263671875,0.9897547364234924,660.2144165039062,329.5218200683594,0.9302679896354675,654.3438720703125,472.3757019042969,0.9345525503158569,661.9284057617188,469.2582702636719,0.6740232110023499,675.7151489257812,566.0,0.5388755202293396,671.3497924804688,561.369384765625,0.2574474811553955
